"","CarbonTaxLevel","CarbonTaxRevenue","CarbonTaxDeltaCarbon","CarbonTaxDeltaDD"
"3436",73.6,161.616482912059,-587.782465797379,-0.631643726369423
"3437",73.7,161.785111548491,-588.473903737956,-0.632490650531911
"3438",73.8,161.953625928485,-589.165016053181,-0.633337573395913
"3439",73.9,162.122026154395,-589.855802679936,-0.634184495094701
"3440",74,162.290312328567,-590.546263555504,-0.635031415760493
"3441",74.1,162.458484553336,-591.236398617674,-0.63587833552484
"3442",74.2,162.626542931032,-591.926207804665,-0.636725254521704
"3443",74.3,162.794487563972,-592.615691055158,-0.637572172882712
"3444",74.4,162.962318554466,-593.304848308281,-0.638419090740305
"3445",74.5,163.130036004815,-593.993679503617,-0.639266008226747
"3446",74.6,163.297640017306,-594.682184581235,-0.640112925475139
"3447",74.7,163.465130694222,-595.370363481605,-0.640959842617212
"3448",74.8,163.63250813783,-596.058216145716,-0.641806759785362
"3449",74.9,163.799772450389,-596.74574251499,-0.642653677113059
"3450",75,163.966923734151,-597.432942531236,-0.643500594732125
"3451",75.1,164.13396209135,-598.119816136825,-0.644347512775085
"3452",75.2,164.300887624213,-598.806363274533,-0.6451944313744
"3453",75.3,164.467700434957,-599.492583887563,-0.646041350662353
"3454",75.4,164.634400625781,-600.178477919642,-0.646888270772136
"3455",75.5,164.80098829888,-600.86404531489,-0.647735191835614
"3456",75.6,164.967463556433,-601.549286017894,-0.648582113985358
"3457",75.7,165.133826500606,-602.23419997374,-0.64942903735419
"3458",75.8,165.300077233556,-602.91878712789,-0.650275962074313
"3459",75.9,165.466215857423,-603.60304742634,-0.651122888278371
"3460",76,165.632242474337,-604.286980815481,-0.651969816098515
"3461",76.1,165.798157186415,-604.970587242191,-0.65281674566796
"3462",76.2,165.963960095759,-605.65386665379,-0.653663677118898
"3463",76.3,166.129651304459,-606.336818998052,-0.654510610583524
"3464",76.4,166.29523091459,-607.019444223199,-0.655357546194657
"3465",76.5,166.460699028213,-607.701742277926,-0.656204484084449
"3466",76.6,166.626055747376,-608.383713111358,-0.657051424385554
"3467",76.7,166.791301174113,-609.065356673075,-0.657898367230614
"3468",76.8,166.956435410442,-609.746672913126,-0.658745312752172
"3469",76.9,167.121458558365,-610.42766178202,-0.659592261083103
"3470",77,167.286370719873,-611.108323230658,-0.660439212354092
"3471",77.1,167.451171996936,-611.788657210508,-0.661286166699816
"3472",77.2,167.615862491516,-612.468663673342,-0.662133124251791
"3473",77.3,167.780442305551,-613.148342571519,-0.662980085141648
"3474",77.4,167.94491154097,-613.82769385777,-0.663827049503778
"3475",77.5,168.109270299683,-614.506717485298,-0.664674017469141
"3476",77.6,168.273518683583,-615.185413407769,-0.665520989170698
"3477",77.7,168.437656794547,-615.863781579291,-0.666367964740366
"3478",77.8,168.601684734436,-616.54182195442,-0.667214944311376
"3479",77.9,168.765602605094,-617.219534488165,-0.668061928015912
"3480",78,168.929410508345,-617.896919136005,-0.668908915985919
"3481",78.1,169.093108546003,-618.573975853817,-0.669755908354376
"3482",78.2,169.256696819854,-619.250704597998,-0.670602905253889
"3483",78.3,169.420175431676,-619.927105325338,-0.671449906816018
"3484",78.4,169.583544483221,-620.603177993128,-0.672296913173358
"3485",78.5,169.746804076228,-621.278922559056,-0.673143924459002
"3486",78.6,169.909954312418,-621.954338981274,-0.673990940804311
"3487",78.7,170.072995293489,-622.629427218414,-0.674837962342253
"3488",78.8,170.235927121122,-623.304187229542,-0.675684989205134
"3489",78.9,170.398749896981,-623.978618974152,-0.676532021525345
"3490",79,170.561463722708,-624.652722412224,-0.677379059434336
"3491",79.1,170.724068699928,-625.326497504144,-0.678226103065826
"3492",79.2,170.886564930246,-625.999944210757,-0.679073152550901
"3493",79.3,171.048952515243,-626.673062493399,-0.679920208022261
"3494",79.4,171.211231556486,-627.345852313794,-0.680767269612786
"3495",79.5,171.373402155516,-628.018313634183,-0.681614337453879
"3496",79.6,171.535464413858,-628.69044641718,-0.682461411677944
"3497",79.7,171.697418433015,-629.362250625883,-0.683308492417202
"3498",79.8,171.859264314467,-630.033726223844,-0.684155579804342
"3499",79.9,172.021002159676,-630.70487317504,-0.685002673970647
"3500",80,172.182632070081,-631.375691443904,-0.685849775049163
"3501",80.1,172.344154147098,-632.046180995346,-0.6866968831712
"3502",80.2,172.505568492125,-632.716341794667,-0.687543998470373
"3503",80.3,172.666875206534,-633.386173807665,-0.688391121077247
"3504",80.4,172.82807439168,-634.055677000517,-0.689238251124474
"3505",80.5,172.989166148891,-634.724851339909,-0.690085388743732
"3506",80.6,173.150150579471,-635.393696792979,-0.690932534068227
"3507",80.7,173.311027784707,-636.062213327269,-0.691779687228359
"3508",80.8,173.47179786586,-636.730400910764,-0.692626848357966
"3509",80.9,173.632460924167,-637.398259511924,-0.693474017587567
"3510",81,173.793017060845,-638.065789099608,-0.694321195049869
"3511",81.1,173.953466377082,-638.732989643201,-0.695168380876608
"3512",81.2,174.113808974049,-639.399861112419,-0.696015575199944
"3513",81.3,174.274044952886,-640.066403477529,-0.696862778151797
"3514",81.4,174.434174414713,-640.73261670919,-0.6977099898636
"3515",81.5,174.594197460627,-641.398500778488,-0.698557210467991
"3516",81.6,174.754114191694,-642.064055657004,-0.699404440095768
"3517",81.7,174.913924708966,-642.729281316662,-0.700251678879548
"3518",81.8,175.073629113457,-643.394177729982,-0.701098926951324
"3519",81.9,175.233227506167,-644.058744869777,-0.701946184441541
"3520",82,175.392719988062,-644.722982709404,-0.702793451484197
"3521",82.1,175.552106660089,-645.386891222606,-0.703640728209044
"3522",82.2,175.711387623168,-646.050470383567,-0.704488014748557
"3523",82.3,175.870562978189,-646.713720166951,-0.705335311234555
"3524",82.4,176.02963282602,-647.376640547827,-0.706182617798444
"3525",82.5,176.188597267501,-648.039231501725,-0.707029934571782
"3526",82.6,176.347456403446,-648.701493004592,-0.707877261686768
"3527",82.7,176.50621033464,-649.363425032862,-0.708724599273634
"3528",82.8,176.664859161845,-650.025027563341,-0.709571947465453
"3529",82.9,176.823402985794,-650.686300573307,-0.710419306393075
"3530",83,176.981841907193,-651.347244040485,-0.711266676187556
"3531",83.1,177.140176026718,-652.007857943051,-0.712114056981625
"3532",83.2,177.298405445021,-652.668142259576,-0.71296144890461
"3533",83.3,177.456530262722,-653.328096969117,-0.713808852090008
"3534",83.4,177.614550580419,-653.987722051109,-0.714656266668333
"3535",83.5,177.772466498673,-654.647017485517,-0.715503692770867
"3536",83.6,177.930278118025,-655.30598325263,-0.716351130529197
"3537",83.7,178.087985538985,-655.964619333241,-0.717198580074888
"3538",83.8,178.245588862029,-656.622925708593,-0.718046041538156
"3539",83.9,178.403088187613,-657.280902360295,-0.718893515050519
"3540",84,178.560483616153,-657.938549270481,-0.719741000744421
"3541",84.1,178.717775248047,-658.595866421621,-0.720588498749682
"3542",84.2,178.87496318365,-659.25285379676,-0.721436009197462
"3543",84.3,179.0320475233,-659.909511379233,-0.722283532219833
"3544",84.4,179.189028367297,-660.565839152891,-0.723131067946975
"3545",84.5,179.345905815919,-661.221837101942,-0.723978616509765
"3546",84.6,179.502679969402,-661.877505211146,-0.724826178040329
"3547",84.7,179.659350927957,-662.532843465644,-0.72567375266751
"3548",84.8,179.815918791768,-663.187851850954,-0.726521340524702
"3549",84.9,179.972383660985,-663.842530353082,-0.727368941741533
"3550",85,180.128745635722,-664.496878958484,-0.728216556448326
"3551",85.1,180.285004816072,-665.150897653973,-0.729064184776656
"3552",85.2,180.441161302089,-665.804586426857,-0.729911826857521
"3553",85.3,180.597215193791,-666.45794526492,-0.730759482821746
"3554",85.4,180.753166591178,-667.110974156245,-0.731607152798805
"3555",85.5,180.909015594205,-667.763673089452,-0.732454836920742
"3556",85.6,181.064762302804,-668.416042053515,-0.733302535316793
"3557",85.7,181.220406816863,-669.068081037969,-0.734150248119274
"3558",85.8,181.375949236252,-669.719790032603,-0.734997975457284
"3559",85.9,181.531389660796,-670.371169027765,-0.735845717462349
"3560",86,181.686728190292,-671.022218014195,-0.736693474264035
"3561",86.1,181.841964924507,-671.672936983025,-0.737541245993023
"3562",86.2,181.997099963167,-672.323325925869,-0.73838903277971
"3563",86.3,182.152133405971,-672.973384834745,-0.739236834754517
"3564",86.4,182.307065352582,-673.623113702072,-0.740084652048516
"3565",86.5,182.461895902627,-674.272512520762,-0.740932484790206
"3566",86.6,182.616625155702,-674.921581284106,-0.741780333111706
"3567",86.7,182.771253211364,-675.570319985845,-0.742628197142101
"3568",86.8,182.925780169146,-676.218728620087,-0.743476077012145
"3569",86.9,183.080206128531,-676.866807181472,-0.744323972850373
"3570",87,183.234531188983,-677.514555664944,-0.745171884788492
"3571",87.1,183.388755449917,-678.161974065989,-0.746019812956601
"3572",87.2,183.542879010726,-678.809062380402,-0.746867757483238
"3573",87.3,183.696901970754,-679.455820604522,-0.747715718499707
"3574",87.4,183.850824429322,-680.102248735004,-0.748563696134951
"3575",87.5,184.004646485705,-680.748346769009,-0.749411690519936
"3576",87.6,184.158368239147,-681.394114704091,-0.750259701782282
"3577",87.7,184.311989788858,-682.03955253819,-0.751107730053911
"3578",87.8,184.46551123401,-682.684660269694,-0.751955775463778
"3579",87.9,184.618932673736,-683.329437897439,-0.752803838141241
"3580",88,184.772254207132,-683.973885420698,-0.75365191821624
"3581",88.1,184.925475933265,-684.618002839041,-0.754500015818207
"3582",88.2,185.078597951157,-685.26179015261,-0.75534813107681
"3583",88.3,185.231620359791,-685.905247361921,-0.756196264121246
"3584",88.4,185.384543258121,-686.548374467877,-0.7570444150808
"3585",88.5,185.537366745062,-687.191171471763,-0.757892584084546
"3586",88.6,185.690090919485,-687.833638375389,-0.758740771262879
"3587",88.7,185.842715880227,-688.475775180943,-0.759588976743934
"3588",88.8,185.995241726089,-689.117581890992,-0.760437200657772
"3589",88.9,186.14766855583,-689.759058508562,-0.76128544313366
"3590",89,186.299996468172,-690.400205037084,-0.762133704299793
"3591",89.1,186.452225561802,-691.041021480395,-0.762981984285949
"3592",89.2,186.604355935362,-691.68150784277,-0.763830283219929
"3593",89.3,186.756387687461,-692.321664128866,-0.764678601232991
"3594",89.4,186.908320916662,-692.961490343838,-0.765526938451061
"3595",89.5,187.060155721497,-693.600986493138,-0.766375295005994
"3596",89.6,187.211892200456,-694.240152582686,-0.767223671024285
"3597",89.7,187.363530451981,-694.878988618904,-0.768072066636151
"3598",89.8,187.515070574487,-695.51749460848,-0.768920481969185
"3599",89.9,187.666512666343,-696.155670558591,-0.769768917153253
"3600",90,187.817856825877,-696.793516476837,-0.770617372316019
"3601",90.1,187.969103151381,-697.431032371187,-0.77146584758567
"3602",90.2,188.120251741101,-698.068218250065,-0.772314343091899
"3603",90.3,188.271302693245,-698.705074122296,-0.773162858962382
"3604",90.4,188.422256105979,-699.341599997139,-0.77401139532462
"3605",90.5,188.573112077436,-699.977795884168,-0.774859952308471
"3606",90.6,188.723870705694,-700.613661793497,-0.775708530041125
"3607",90.7,188.874532088799,-701.249197735589,-0.776557128651655
"3608",90.8,189.02509632476,-701.884403721244,-0.777405748267883
"3609",90.9,189.17556351153,-702.519279761839,-0.778254389017836
"3610",91,189.325933747033,-703.153825869008,-0.779103051029015
"3611",91.1,189.476207129145,-703.788042054881,-0.779951734430053
"3612",91.2,189.626383755708,-704.421928331894,-0.780800439348256
"3613",91.3,189.776463724502,-705.055484713111,-0.781649165912898
"3614",91.4,189.926447133291,-705.688711211698,-0.782497914250113
"3615",91.5,190.076334079776,-706.321607841489,-0.783346684487717
"3616",91.6,190.226124661626,-706.954174616584,-0.784195476755484
"3617",91.7,190.375818976464,-707.586411551497,-0.785044291178129
"3618",91.8,190.52541712187,-708.218318661202,-0.785893127885217
"3619",91.9,190.674919195379,-708.849895961068,-0.78674198700306
"3620",92,190.824325294485,-709.481143466824,-0.787590868659775
"3621",92.1,190.973635516638,-710.112061194642,-0.788439772981743
"3622",92.2,191.122849959243,-710.742649161106,-0.789288700098974
"3623",92.3,191.271968719666,-711.372907383126,-0.790137650135879
"3624",92.4,191.42099189522,-712.002835878141,-0.790986623219547
"3625",92.5,191.569919583182,-712.6324346639,-0.791835619479322
"3626",92.6,191.718751880784,-713.261703758537,-0.792684639041539
"3627",92.7,191.867488885209,-713.890643180669,-0.793533682032468
"3628",92.8,192.016130693602,-714.519252949211,-0.794382748577633
"3629",92.9,192.164677403051,-715.147533083629,-0.795231838808326
"3630",93,192.313129110615,-715.775483603625,-0.796080952846784
"3631",93.1,192.461485913295,-716.403104529426,-0.796930090822053
"3632",93.2,192.609747908057,-717.030395881542,-0.79777925286151
"3633",93.3,192.75791519181,-717.657357681009,-0.798628439088714
"3634",93.4,192.905987861428,-718.283989949168,-0.799477649633765
"3635",93.5,193.053966013736,-718.910292707775,-0.800326884620552
"3636",93.6,193.201849745507,-719.536265979037,-0.801176144177221
"3637",93.7,193.349639153484,-720.161909785411,-0.802025428428801
"3638",93.8,193.497334334345,-720.787224149929,-0.802874737501524
"3639",93.9,193.644935384729,-721.412209095967,-0.803724071523832
"3640",94,193.792442401235,-722.036864647205,-0.804573430619396
"3641",94.1,193.939855480402,-722.661190827871,-0.805422814914928
"3642",94.2,194.087174718739,-723.285187662394,-0.806272224537562
"3643",94.3,194.234400212694,-723.908855175762,-0.807121659611343
"3644",94.4,194.381532058676,-724.532193393272,-0.807971120264003
"3645",94.5,194.52857035304,-725.155202340662,-0.808820606620691
"3646",94.6,194.675515192101,-725.777882044008,-0.80967011880617
"3647",94.7,194.822366672122,-726.400232529822,-0.810519656948248
"3648",94.8,194.969124889318,-727.022253825005,-0.811369221171062
"3649",94.9,195.115789939865,-727.643945956753,-0.812218811599704
"3650",95,195.262361919873,-728.265308952833,-0.813068428360728
"3651",95.1,195.408840925417,-728.886342841293,-0.813918071577821
"3652",95.2,195.555227052529,-729.507047650497,-0.814767741379026
"3653",95.3,195.701520397177,-730.12742340935,-0.815617437888384
"3654",95.4,195.84772105529,-730.747470147069,-0.816467161229413
"3655",95.5,195.993829122751,-731.367187893205,-0.817316911530342
"3656",95.6,196.139844695383,-731.986576677841,-0.818166688913906
"3657",95.7,196.285767868969,-732.605636531318,-0.81901649350505
"3658",95.8,196.431598739246,-733.224367484367,-0.819866325429741
"3659",95.9,196.577337401895,-733.842769568147,-0.820716184812322
"3660",96,196.722983952539,-734.460842814305,-0.821566071777736
"3661",96.1,196.868538486774,-735.078587254636,-0.822415986451635
"3662",96.2,197.01400110013,-735.696002921477,-0.823265928956133
"3663",96.3,197.15937188809,-736.313089847543,-0.824115899418261
"3664",96.4,197.304650946089,-736.929848065889,-0.824965897960098
"3665",96.5,197.44983836951,-737.546277609976,-0.825815924707597
"3666",96.6,197.594934253688,-738.162378513625,-0.82666597978569
"3667",96.7,197.739938693898,-738.778150811148,-0.827516063316437
"3668",96.8,197.884851785392,-739.393594536946,-0.828366175426882
"3669",96.9,198.029673623337,-740.008709726145,-0.829216316238632
"3670",97,198.174404302868,-740.623496414065,-0.830066485876419
"3671",97.1,198.319043919064,-741.237954636464,-0.83091668446347
"3672",97.2,198.463592566958,-741.85208442941,-0.831766912125569
"3673",97.3,198.60805034153,-742.465885829379,-0.83261716898515
"3674",97.4,198.752417337695,-743.079358873357,-0.833467455167014
"3675",97.5,198.896693650339,-743.692503598495,-0.834317770791654
"3676",97.6,199.040879374283,-744.305320042426,-0.835168115987441
"3677",97.7,199.184974604299,-744.91780824316,-0.836018490874522
"3678",97.8,199.328979435107,-745.529968239068,-0.83686889557574
"3679",97.9,199.472893961378,-746.141800068866,-0.837719330215712
"3680",98,199.616718277718,-746.75330377178,-0.838569794920157
"3681",98.1,199.760452478701,-747.364479387184,-0.839420289808541
"3682",98.2,199.904096658836,-747.975326954991,-0.84027081500491
"3683",98.3,200.047650912575,-748.585846515497,-0.841121370632426
"3684",98.4,200.191115334333,-749.196038109218,-0.841971956813816
"3685",98.5,200.334490018456,-749.805901777216,-0.8428225736731
"3686",98.6,200.477775059248,-750.415437560808,-0.843673221330811
"3687",98.7,200.620970550954,-751.024645501743,-0.844523899911983
"3688",98.8,200.764076587765,-751.633525642138,-0.84537460953786
"3689",98.9,200.907093263828,-752.24207802439,-0.846225350330447
"3690",99,201.050020673224,-752.850302691398,-0.847076122415314
"3691",99.1,201.192858909991,-753.458199686309,-0.847926925909881
"3692",99.2,201.335608068102,-754.065769052763,-0.848777760939728
"3693",99.3,201.478268241486,-754.67301083466,-0.849628627627033
"3694",99.4,201.620839524023,-755.27992507623,-0.850479526092965
"3695",99.5,201.763322009513,-755.886511822301,-0.851330456459866
"3696",99.6,201.905715791741,-756.492771117704,-0.85218141884916
"3697",99.7,202.048020964396,-757.098703008021,-0.853032413384042
"3698",99.8,202.190237621141,-757.704307538946,-0.853883440183749
"3699",99.9,202.332365855575,-758.309584756602,-0.854734499371488
"3700",100,202.474405761249,-758.914534707432,-0.85558559107133
"3701",100.1,202.616357431639,-759.519157438414,-0.856436715400818
"3702",100.2,202.758220960194,-760.123452996628,-0.857287872482973
"3703",100.3,202.899996440285,-760.727421429739,-0.858139062439992
"3704",100.4,203.041683965239,-761.331062785666,-0.858990285389665
"3705",100.5,203.18328362833,-761.934377112653,-0.859841541457433
"3706",100.6,203.324795522767,-762.537364459411,-0.860692830763267
"3707",100.7,203.466219741711,-763.140024874921,-0.861544153427979
"3708",100.8,203.607556378259,-763.742358408625,-0.862395509572108
"3709",100.9,203.748805525464,-764.344365110166,-0.863246899316458
"3710",101,203.889967276311,-764.946045029713,-0.864098322779504
"3711",101.1,204.031041723742,-765.547398217628,-0.864949780087322
"3712",101.2,204.172028960628,-766.148424724779,-0.865801271357336
"3713",101.3,204.312929079793,-766.749124602319,-0.866652796706814
"3714",101.4,204.453742174011,-767.349497901661,-0.867504356263594
"3715",101.5,204.594468335971,-767.949544674889,-0.868355950141756
"3716",101.6,204.735107658348,-768.549264973976,-0.869207578463678
"3717",101.7,204.875660233725,-769.148658851629,-0.870059241348834
"3718",101.8,205.016126154635,-769.747726360834,-0.870910938919966
"3719",101.9,205.156505513578,-770.346467554682,-0.871762671293554
"3720",102,205.296798402957,-770.944882487005,-0.872614438592488
"3721",102.1,205.437004915156,-771.542971211638,-0.873466240931984
"3722",102.2,205.577125142473,-772.140733783,-0.874318078436556
"3723",102.3,205.717159177161,-772.738170255781,-0.875169951225106
"3724",102.4,205.857107111424,-773.335280684923,-0.876021859413739
"3725",102.5,205.996969037392,-773.93206512585,-0.876873803124356
"3726",102.6,206.136745047141,-774.528523634337,-0.877725782476926
"3727",102.7,206.276435232703,-775.124656266334,-0.87857779759022
"3728",102.8,206.416039686025,-775.720463078436,-0.879429848583111
"3729",102.9,206.55555849902,-776.315944127304,-0.880281935572
"3730",103,206.694991763534,-776.911099470074,-0.881134058682032
"3731",103.1,206.834339571357,-777.505929164181,-0.881986218025365
"3732",103.2,206.973602014217,-778.100433267432,-0.88283841372301
"3733",103.3,207.112779183779,-778.694611838034,-0.883690645899262
"3734",103.4,207.251871171657,-779.288464934458,-0.884542914664011
"3735",103.5,207.390878069412,-779.881992615454,-0.885395220140198
"3736",103.6,207.529799968532,-780.475194940265,-0.886247562447889
"3737",103.7,207.668636960446,-781.068071968467,-0.887099941700739
"3738",103.8,207.807389136539,-781.660623759811,-0.8879523580206
"3739",103.9,207.946056588126,-782.252850374528,-0.888804811525138
"3740",104,208.084639406463,-782.844751873158,-0.889657302329337
"3741",104.1,208.223137682747,-783.436328316584,-0.890509830556285
"3742",104.2,208.361551508117,-784.027579766014,-0.891362396319989
"3743",104.3,208.499880973648,-784.618506283023,-0.89221499973843
"3744",104.4,208.638126170367,-785.209107929436,-0.893067640931403
"3745",104.5,208.776287189215,-785.799384767622,-0.893920320015109
"3746",104.6,208.914364121103,-786.389336860044,-0.894773037106696
"3747",104.7,209.05235705687,-786.978964269589,-0.895625792325445
"3748",104.8,209.190266087292,-787.568267059496,-0.896478585786081
"3749",104.9,209.328091303088,-788.157245293346,-0.897331417605989
"3750",105,209.46583279491,-788.745899035065,-0.898184287903588
"3751",105.1,209.603490653361,-789.334228348836,-0.899037196796648
"3752",105.2,209.741064968975,-789.922233299244,-0.899890144400186
"3753",105.3,209.878555832229,-790.509913951169,-0.900743130830649
"3754",105.4,210.015963333523,-791.097270369985,-0.901596156208369
"3755",105.5,210.153287563233,-791.68430262103,-0.902449220644157
"3756",105.6,210.290528611639,-792.27101077031,-0.903302324258916
"3757",105.7,210.427686568969,-792.857394884078,-0.904155467167764
"3758",105.8,210.564761525399,-793.443455028811,-0.90500864948683
"3759",105.9,210.701753571037,-794.029191271413,-0.905861871334113
"3760",106,210.838662795931,-794.614603679058,-0.906715132823869
"3761",106.1,210.975489290058,-795.199692319378,-0.907568434073201
"3762",106.2,211.112233143358,-795.784457260048,-0.908421775195377
"3763",106.3,211.248894445671,-796.368898569484,-0.909275156309393
"3764",106.4,211.385473286823,-796.953016315944,-0.910128577528829
"3765",106.5,211.521969756532,-797.536810568447,-0.910982038970208
"3766",106.6,211.658383944477,-798.120281396121,-0.911835540750267
"3767",106.7,211.794715940283,-798.703428868349,-0.912689082982055
"3768",106.8,211.930965833493,-799.286253055002,-0.913542665783702
"3769",106.9,212.067133713602,-799.868754026168,-0.914396289267763
"3770",107,212.203219670025,-800.450931852395,-0.915249953549998
"3771",107.1,212.339223792143,-801.032786604295,-0.916103658746679
"3772",107.2,212.475146169246,-801.614318353074,-0.916957404971704
"3773",107.3,212.610986890578,-802.195527170079,-0.9178111923398
"3774",107.4,212.746746045319,-802.776413127008,-0.91866502096657
"3775",107.5,212.882423722573,-803.356976295987,-0.919518890966896
"3776",107.6,213.0180200114,-803.937216749287,-0.920372802453433
"3777",107.7,213.153535000782,-804.517134559641,-0.921226755542745
"3778",107.8,213.288968779642,-805.09672980005,-0.922080750346312
"3779",107.9,213.424321436846,-805.676002543775,-0.922934786980948
"3780",108,213.55959306119,-806.254952864457,-0.923788865558632
"3781",108.1,213.694783741409,-806.833580836028,-0.924642986196157
"3782",108.2,213.82989356617,-807.411886532768,-0.925497149007565
"3783",108.3,213.964922624083,-807.989870029215,-0.926351354102177
"3784",108.4,214.099871003694,-808.567531400231,-0.92720560159816
"3785",108.5,214.23473879348,-809.144870721028,-0.928059891607112
"3786",108.6,214.369526081849,-809.721888067165,-0.928914224246584
"3787",108.7,214.504232957169,-810.29858351432,-0.929768599620442
"3788",108.8,214.638859507719,-810.874957138678,-0.930623017849441
"3789",108.9,214.773405821721,-811.451009016698,-0.931477479046125
"3790",109,214.90787198733,-812.026739225145,-0.932331983323467
"3791",109.1,215.042258092659,-812.602147840915,-0.933186530795233
"3792",109.2,215.17656422572,-813.177234941528,-0.93404112156959
"3793",109.3,215.310790474483,-813.75200060461,-0.934895755762911
"3794",109.4,215.444936926857,-814.326444908061,-0.935750433488526
"3795",109.5,215.57900367068,-814.900567930144,-0.936605154857671
"3796",109.6,215.71299079371,-815.474369749576,-0.937459919984345
"3797",109.7,215.846898383668,-816.047850445099,-0.938314728976813
"3798",109.8,215.980726528195,-816.621010095926,-0.939169581953612
"3799",109.9,216.114475314859,-817.193848781619,-0.940024479020937
"3800",110,216.248144831186,-817.766366581866,-0.940879420293595
"3801",110.1,216.381735164615,-818.338563576826,-0.941734405882285
"3802",110.2,216.515246402529,-818.91043984688,-0.942589435901109
"3803",110.3,216.648678632244,-819.481995472738,-0.943444510460829
"3804",110.4,216.782031941017,-820.053230535343,-0.944299629672481
"3805",110.5,216.915306416028,-820.624145116047,-0.945154793646441
"3806",110.6,217.0485021444,-821.194739296409,-0.946010002498415
"3807",110.7,217.181619213192,-821.765013158298,-0.946865256333325
"3808",110.8,217.314657709391,-822.334966783903,-0.947720555267441
"3809",110.9,217.447617719911,-822.904600255801,-0.94857589941092
"3810",111,217.58049933162,-823.473913656676,-0.94943128887273
"3811",111.1,217.71330263131,-824.042907069601,-0.950286723766179
"3812",111.2,217.846027705694,-824.611580578067,-0.951142204201179
"3813",111.3,217.978674641445,-825.179934265611,-0.951997730288779
"3814",111.4,218.111243525161,-825.747968216138,-0.952853302137728
"3815",111.5,218.243734443355,-826.31568251405,-0.953708919856049
"3816",111.6,218.376147482494,-826.883077243807,-0.954564583562327
"3817",111.7,218.508482728973,-827.450152490257,-0.95542029336099
"3818",111.8,218.640740269122,-828.016908338511,-0.956276049362843
"3819",111.9,218.7729201892,-828.583344873983,-0.957131851676933
"3820",112,218.905022575393,-829.149462182485,-0.957987700417209
"3821",112.1,219.037047513851,-829.715260349792,-0.95884359568714
"3822",112.2,219.168995090611,-830.280739462426,-0.959699537604386
"3823",112.3,219.300865391684,-830.845899606794,-0.960555526271496
"3824",112.4,219.432658502999,-831.410740869752,-0.961411561802064
"3825",112.5,219.564374510405,-831.975263338539,-0.962267644300961
"3826",112.6,219.696013499708,-832.539467100487,-0.963123773882944
"3827",112.7,219.827575556623,-833.103352243408,-0.963979950654284
"3828",112.8,219.95906076682,-833.666918855205,-0.9648361747241
"3829",112.9,220.090469215889,-834.230167024181,-0.965692446202419
"3830",113,220.221800989352,-834.793096838931,-0.966548765196783
"3831",113.1,220.35305617267,-835.355708388267,-0.967405131814825
"3832",113.2,220.484234851227,-835.918001761376,-0.968261546168167
"3833",113.3,220.61533711035,-836.47997704763,-0.969118008362505
"3834",113.4,220.746363035303,-837.041634336649,-0.969974518507969
"3835",113.5,220.877312711257,-837.602973718541,-0.970831076709693
"3836",113.6,221.008186223343,-838.163995283454,-0.971687683083611
"3837",113.7,221.138983656605,-838.724699121987,-0.972544337727453
"3838",113.8,221.26970509604,-839.285085324844,-0.973401040756239
"3839",113.9,221.400350626555,-839.845153983176,-0.974257792275293
"3840",114,221.530920333003,-840.404905188313,-0.975114592390985
"3841",114.1,221.661414300161,-840.964339031916,-0.975971441215626
"3842",114.2,221.791832612743,-841.523455605884,-0.976828338853699
"3843",114.3,221.922175355385,-842.082255002468,-0.977685285409504
"3844",114.4,222.052442612673,-842.640737314038,-0.978542280996434
"3845",114.5,222.182634469115,-843.198902633323,-0.979399325715995
"3846",114.6,222.312751009143,-843.756751053398,-0.980256419679336
"3847",114.7,222.442792317138,-844.314282667457,-0.981113562988623
"3848",114.8,222.572758477394,-844.871497569102,-0.981970755756422
"3849",114.9,222.702649574146,-845.42839585216,-0.982827998086888
"3850",115,222.832465691564,-845.98497761067,-0.983685290087887
"3851",115.1,222.962206913734,-846.541242939089,-0.984542631861185
"3852",115.2,223.091873324697,-847.097191931924,-0.985400023514606
"3853",115.3,223.2214650084,-847.652824684188,-0.986257465160864
"3854",115.4,223.350982048749,-848.208141290899,-0.987114956898064
"3855",115.5,223.480424529551,-848.763141847617,-0.987972498835398
"3856",115.6,223.609792534563,-849.317826449998,-0.988830091080876
"3857",115.7,223.73908614747,-849.872195193992,-0.989687733739031
"3858",115.8,223.868305451884,-850.426248175841,-0.990545426912691
"3859",115.9,223.997450531352,-850.979985492031,-0.991403170706868
"3860",116,224.126521469364,-851.533407239198,-0.992260965232527
"3861",116.1,224.255518349298,-852.0865135146,-0.993118810591808
"3862",116.2,224.384441254509,-852.639304415367,-0.993976706888117
"3863",116.3,224.513290268266,-853.191780039042,-0.994834654229433
"3864",116.4,224.64206547376,-853.743940483498,-0.995692652720413
"3865",116.5,224.770766954137,-854.295785846644,-0.996550702465373
"3866",116.6,224.899394792438,-854.847316226972,-0.997408803569273
"3867",116.7,225.027949071659,-855.398531723015,-0.9982669561352
"3868",116.8,225.156429874725,-855.949432433573,-0.999125160268931
"3869",116.9,225.28483728448,-856.500018457816,-0.999983416075053
"3870",117,225.413171383721,-857.050289894956,-1.00084172365587
"3871",117.1,225.54143225514,-857.600246844775,-1.0017000831176
"3872",117.2,225.66961998139,-858.149889407034,-1.00255849456666
"3873",117.3,225.797734645041,-858.699217681886,-1.00341695810203
